x,y,Topic,Length
4.404663,-0.60871047,0,542
0.7352814,2.7334995,2,527
1.8930066,7.2293477,4,997
-1.7406157,9.137522,19,1288
9.254995,4.6329465,8,1068
3.4713995,-2.5242033,0,637
2.4606645,-1.5248574,0,1322
-2.3553107,-3.161686,9,1828
9.157275,4.016784,8,1223
1.6605321,2.7183578,15,919
3.442048,0.10529511,0,1196
9.287103,0.7094756,32,596
9.260434,4.0691037,8,1369
7.4463553,4.2222114,1,1615
5.84572,7.126602,21,1006
4.6531997,5.0695868,38,949
1.954082,5.499889,14,1389
2.5631123,-0.8620998,0,1350
1.9900739,2.9759338,2,766
5.4437165,6.772326,21,1286
9.252446,3.9508128,8,1582
2.2215693,8.517244,20,1394
4.159901,-1.1014837,0,1079
1.7649539,-1.2785013,0,1164
4.255695,-1.6442305,0,1064
4.744275,2.930457,17,570
5.952498,7.124538,21,892
0.5040502,-1.9232972,13,1632
2.4989982,4.853522,14,1313
3.519732,3.5283198,23,1263
3.0259476,-1.0520624,0,786
1.1521575,1.0577155,20,1441
8.118453,4.3395925,8,1488
2.451917,-1.6190207,0,1426
2.3603039,0.13378403,0,1030
2.5322826,4.960494,14,1113
-2.481318,-3.4137456,9,792
3.796161,4.3083577,55,1090
-0.3350518,4.6438227,18,995
2.2596006,8.575346,20,1452
-0.58955956,0.56246203,22,1069
0.9314345,7.061074,4,1178
0.11920713,-2.524456,13,995
2.6761754,-1.1781634,0,1048
6.5086503,4.489572,1,777
4.373138,-1.520445,0,593
-2.446712,-3.6413643,9,591
-0.6465402,4.074843,10,1028
0.4148449,-2.2827485,13,1644
-2.519561,-2.950329,9,1371
0.7443594,6.536135,4,1849
3.6500988,7.791562,9,1231
2.5758512,-2.7993362,0,773
1.2115731,5.926933,44,1687
1.7085164,0.70418286,57,760
3.4976792,-0.008275999,0,1374
4.6243196,2.7094886,17,1350
8.540059,4.095721,8,813
1.6841983,3.4298933,2,1388
1.2892239,-1.6143001,0,1165
9.631028,9.612677,0,1175
1.6511667,-1.3268516,0,1419
0.49939784,-2.5016677,13,1495
-0.081711516,1.5676377,15,2055
0.4371949,1.1539886,15,1946
1.3461912,6.484739,4,1276
0.23686472,1.5115604,15,1342
3.5636654,-0.56627995,0,952
6.2777495,-1.265946,20,1980
0.2694884,8.380613,16,1397
-1.0637715,0.8159133,37,366
-0.01581214,4.8315587,9,980
-0.21602881,4.782248,0,1200
4.39297,0.036935315,0,568
-3.3424976,-2.9749422,9,1139
3.902705,-0.53540236,0,897
1.4425849,2.5562549,2,543
5.600095,1.6446794,31,1002
4.929606,-2.2260742,50,1199
2.4004838,6.501086,19,1772
4.7127047,-1.6176393,0,967
0.41592288,1.5946537,15,1629
3.2178566,-0.67501,0,1067
2.2004142,5.5348535,14,1437
3.5457687,-0.91443765,0,676
9.942889,9.639312,0,1345
1.2809526,3.201919,2,840
8.367113,3.9621642,8,1070
-2.454111,-2.8874962,9,1437
1.2555385,2.8378727,2,1755
5.8904347,2.785646,0,820
6.4441214,1.9308845,1,1357
0.26060525,9.975156,2,1641
-2.4819586,-3.0708058,9,1626
3.472007,0.03300126,0,1162
6.5091643,1.9588215,1,743
-1.7004932,9.200593,19,2000
1.2665547,6.945015,4,1565
-0.45549405,0.6523474,22,1247
8.846879,3.8688104,8,1245
-0.7581554,2.1081135,2,1115
4.81602,3.0351028,17,1130
4.372029,9.321933,6,2231
4.4901023,-0.44901934,0,463
8.257977,4.460639,8,1099
-3.3189511,-2.946664,9,1076
5.83429,1.4513891,31,1001
8.708185,1.3092158,11,1257
9.62204,-0.8505034,33,1161
-0.05721194,4.629004,18,1075
9.3436165,0.6408504,32,1070
0.09116233,1.2301201,15,939
2.6782243,5.9490967,54,969
3.484391,-2.4964287,0,920
8.940335,3.2252893,60,1566
9.06371,4.5427356,8,936
4.8079863,3.087155,17,723
3.574911,0.0831623,0,2619
5.8009534,1.4111221,31,439
8.368491,1.4816229,11,599
5.659842,9.318133,6,1025
4.140827,4.581705,58,1618
0.57766736,6.204032,4,1429
-0.5892811,8.08683,35,1029
1.8614855,8.265401,28,1324
9.501791,-2.5861833,16,1292
9.523867,6.8429027,3,1925
9.291143,0.31604606,32,1030
-0.36713552,9.790216,27,945
-0.06778266,4.876116,18,997
2.8059309,2.454348,2,1167
-0.61991036,1.4122835,37,834
1.4792747,9.970833,16,1234
-0.82998407,2.4438884,2,1673
0.74718136,6.42471,4,1403
5.3085103,9.843077,11,1152
2.6553068,-0.91798097,0,1291
4.27786,3.6156764,23,562
8.256095,4.2237086,8,540
8.318117,1.9702389,11,237
3.4718904,0.009825482,0,1841
8.361817,1.6079333,11,711
9.518996,6.7200403,3,882
7.363211,4.224106,1,1578
2.8965998,3.9792266,20,1175
8.844183,4.42959,8,1030
-1.4111294,9.427975,19,1410
-0.119922176,4.7530327,18,1507
8.666131,4.58588,8,760
3.0263627,-1.2146494,0,1071
7.8869762,4.0727253,8,1329
1.2569926,5.959213,44,1473
9.013642,3.6811929,60,1218
9.2505865,4.024909,8,1720
5.4074507,9.802114,6,851
8.6049,1.9546515,11,1163
-4.681904,7.3263283,52,1206
-0.6850249,1.2277763,37,1413
8.56677,1.5581759,11,928
0.24749391,2.563186,2,932
-2.325986,-3.3922563,9,1184
9.51976,-2.6110718,16,791
5.2941666,3.0070689,17,702
1.5433838,2.802905,2,2527
0.3401257,1.1823832,15,1541
6.57217,2.033354,1,1448
-0.25230777,4.662823,18,1163
-0.3770095,4.593825,18,496
0.87671137,2.4984865,2,945
-0.51043737,8.046903,35,1062
0.06425713,4.96874,18,784
9.511815,5.753858,3,818
5.323034,9.660428,6,1047
9.576872,6.165868,3,1110
4.180041,-0.76072437,11,875
1.6258153,7.438496,4,832
3.276545,-1.3168325,0,1073
0.6179444,-2.2137117,13,1487
1.6279343,7.433482,4,950
0.86820775,2.5365033,2,748
0.33212873,1.1537938,15,1108
0.51609904,6.091785,4,412
-0.077153064,4.6429873,18,914
0.54799354,9.56102,18,1508
6.4643064,3.3869884,1,1337
3.0129995,2.3418536,2,683
2.1267,6.947725,4,1016
1.5744056,-4.208126,5,732
3.4974172,5.352903,18,1395
0.093855426,3.175907,22,648
9.837691,6.0429378,3,1571
4.1437073,4.655918,58,915
1.296475,6.73145,4,1006
-0.7007085,8.088976,35,2618
0.68012553,6.4794674,4,1421
-0.011216996,1.344254,15,823
9.99708,6.1044917,3,845
9.361949,0.6267031,32,1015
1.5512064,5.6002297,44,1137
-0.9817936,2.1734219,2,1753
2.203679,0.3156187,0,1491
3.1250346,-1.1458466,0,924
5.2591357,5.1714783,26,1600
4.1768255,-0.5810726,0,450
9.509086,6.064873,3,586
0.7121108,6.3081656,4,961
0.8169756,6.8145947,4,1335
4.96455,2.3018062,17,1195
-0.44162673,7.99409,35,1252
7.022446,4.2462487,1,1054
3.528537,2.147102,2,2050
1.7719929,3.3296173,2,892
-2.9919631,-3.2328374,9,981
8.527998,4.5305595,8,1149
1.0650904,3.9850128,1,1054
0.6989027,6.615902,4,996
4.230628,-2.763801,0,1141
1.3233025,8.611855,20,692
2.6806147,5.48079,10,1071
-2.369645,-3.5246274,9,847
5.1368213,9.411858,6,550
-0.19299605,4.8287725,18,1405
5.6004376,0.54832345,29,444
2.2493382,5.2056007,14,719
1.9780763,6.6139894,4,689
2.4744062,7.681885,61,850
3.011063,-0.67649364,0,1830
0.4250134,-1.9692497,13,1417
-0.012046827,5.0775237,18,1107
2.9319572,-0.5818232,0,405
5.461255,0.42564398,29,989
-1.8132137,9.577258,19,1329
0.6659103,-2.2609925,13,673
2.6335483,2.8423681,24,1278
2.9379363,5.371948,10,943
1.7741987,8.454114,28,1312
2.5521924,4.7855315,14,764
0.025235426,-2.4295855,13,503
6.067966,6.8232746,33,1502
5.402213,5.7941666,26,2349
1.3123441,6.9672427,4,705
-0.42182934,0.58716774,22,620
9.100413,6.1276364,3,744
-1.7850674,9.227877,19,1460
-0.50794876,0.64122313,22,1711
-2.3299923,-3.1414754,9,1396
-0.39670277,9.80222,27,662
4.6686597,-1.1153382,0,1964
1.8252448,8.461484,28,1809
-0.6344981,1.4538405,22,1010
0.5373747,2.94005,2,1218
-1.9661632,9.781393,19,1259
6.064097,-0.9101633,20,1380
8.34577,-4.6048594,49,1826
4.227816,0.4961935,0,686
5.434441,6.774017,21,1069
1.8982278,8.40917,28,1208
9.336246,0.64253986,32,1027
-0.061218496,-2.51836,13,998
4.104995,-1.0636308,44,918
1.8310039,8.416239,28,679
-4.6719403,7.3456225,52,945
4.2453265,0.39018682,0,1033
-1.6475967,4.616657,9,1400
2.6061258,6.6443863,4,854
2.4376981,2.873236,0,181
0.74998516,6.70996,4,1217
4.988408,9.717769,6,1513
4.2724714,-2.762361,0,517
1.9030133,8.42503,28,428
9.50025,6.540501,3,672
-2.3748553,-3.6098003,9,1066
2.696023,-0.5355917,0,1129
5.385365,9.749477,6,793
-2.4189293,-3.2110305,9,1608
2.5159295,3.2917671,2,798
9.456286,6.7335124,3,1161
1.0669569,2.9648933,2,706
-0.14675413,4.9712963,18,1645
-2.519473,-3.4290042,9,1507
-0.7573522,6.601347,6,1676
2.5786002,-2.1878633,2,589
0.9428827,8.91332,43,1735
6.0080695,6.889908,21,926
9.938387,6.1008167,3,995
2.2864714,8.633414,20,1090
2.2000585,2.5524263,2,1520
1.6876806,2.882476,2,1472
0.5457012,7.3398795,4,1216
2.018507,6.225233,10,818
2.280265,6.7493324,4,768
0.23451255,8.307128,16,966
0.56849146,-2.456441,13,785
4.143078,0.13210063,0,376
0.6163436,8.746276,27,940
6.166296,3.9433875,1,1251
0.2009686,-2.6261075,13,1597
2.4041138,-0.8013922,0,1093
8.774012,4.3414125,8,1458
-3.3211234,-3.2333412,9,918
4.794438,9.751246,6,1376
3.1277614,7.349234,42,975
-0.089500815,4.707223,18,1034
4.0994654,4.700572,58,853
3.8568268,0.024199242,0,886
-0.59355974,1.5093856,37,1519
7.1870494,9.697914,34,1439
6.0634036,-0.9107879,20,1817
9.572395,6.5124626,3,626
8.788187,4.4440923,8,1417
4.808483,-1.5608218,0,1111
3.3718946,0.28660882,0,2753
9.353298,5.8199015,3,680
9.5976,3.607732,40,2213
0.51003414,2.9359856,2,1535
6.1825247,2.5788329,1,1665
0.4903707,-1.902439,18,1186
2.30958,5.6834607,14,965
8.855579,0.5234649,32,904
5.3962336,6.8281384,21,1402
9.199499,4.1864023,8,1963
9.984581,6.0730743,3,433
8.565667,1.5928223,11,1052
8.806457,4.3766737,8,1574
2.2868974,-0.81547093,0,1802
8.599638,1.6581839,11,1011
8.863791,1.9222913,11,1539
6.532844,2.394981,1,1190
-2.064925,9.59808,19,1315
4.007736,4.8260837,58,1157
2.6765034,6.0012817,54,991
1.8006268,6.176354,4,1073
2.256091,-0.6532337,0,1482
3.9161131,3.0586615,23,1455
1.8051646,6.156489,4,2200
7.414706,2.8515797,41,1025
-4.627787,7.37082,13,1784
9.539323,-2.6534498,16,1441
1.7081642,0.6958786,57,992
5.802686,1.8321409,22,976
4.187038,0.46080008,0,1486
4.4609356,-1.6128937,0,1397
-0.51545763,8.008326,35,1390
9.571502,-0.91291463,33,2314
6.568282,0.5799522,47,1145
2.445225,2.6956909,2,1710
4.5706954,0.13577244,0,1855
2.0079913,4.4909644,14,976
5.671767,6.819018,21,1457
2.1495934,6.9252295,4,1035
9.86123,9.615465,0,856
9.551706,-0.9166556,33,1111
5.144818,2.5519247,17,1374
-3.117717,-3.3571787,9,681
4.87436,3.1062872,17,2694
8.965012,1.6443594,11,2118
5.05019,2.5715868,17,1150
7.279213,2.7349465,41,1279
2.2759678,8.609094,20,1189
8.735337,1.462045,11,815
1.6828569,0.7103201,57,1093
8.666472,4.628581,8,1981
4.144711,1.4222565,13,1536
6.411138,2.6714346,1,1763
1.3048805,7.3193607,4,1637
4.5522766,-1.3955828,0,901
2.4146004,-0.25457093,0,1110
9.287042,1.1388965,11,1058
4.2773433,0.5021178,0,362
-0.36067373,9.821894,27,746
9.355002,5.798156,22,2056
1.2859886,6.7602634,4,1485
4.718172,0.017268581,10,1159
-0.59502035,8.083979,35,595
6.099825,-0.9668922,20,4842
8.265769,-4.2095923,37,1298
1.1503026,1.0541191,20,1080
4.620198,1.246356,0,672
3.0836284,-0.6271684,0,1026
2.9068425,2.6106522,2,1054
7.44609,0.8183448,48,772
0.7229553,7.5919766,4,594
-2.4819958,-3.5208523,9,956
4.2623467,-1.6329083,0,1120
-0.39891925,0.5557935,22,1433
4.105174,4.8088927,58,581
0.9641427,8.843928,43,907
2.8502727,4.099412,39,537
1.7012601,-4.339244,5,934
2.9281297,4.4266343,39,730
5.431701,0.37841308,29,829
4.257078,-1.6595769,0,506
6.648471,4.307914,1,1808
0.34750116,-2.4176645,13,1255
1.2582774,3.1985965,2,646
6.072592,-1.006913,20,1241
8.408809,3.9984553,8,1025
4.0141215,5.2882886,13,1033
7.4782605,3.033814,41,795
1.0096385,8.79537,43,649
-0.7433354,3.502044,10,1163
5.589045,9.443093,6,2500
2.1903853,6.928702,4,838
2.430811,4.858687,14,1081
2.5226667,3.2487042,2,1854
6.936953,0.3462051,0,249
9.934894,6.057535,3,1071
2.3337967,4.9791903,14,460
-0.98732704,2.196568,2,1112
9.443242,0.61608064,32,803
6.643224,4.489074,1,797
0.7771299,7.499077,4,752
7.302705,9.629332,34,1740
-1.0945134,0.828255,37,1246
-1.5988855,9.175138,19,1120
-1.6454557,9.282503,19,821
4.969568,9.4881,6,1936
-1.9686971,9.792682,19,1448
9.561862,1.2773314,32,1948
-0.47399852,7.989786,35,1703
4.2235656,0.4869356,0,1196
0.8695885,3.2265174,2,369
1.1598157,2.910063,2,1305
9.750418,6.2813854,3,1426
-0.510157,8.044176,35,944
1.4059345,6.8189125,4,617
9.603765,6.3081083,3,1096
4.1793385,-2.7390425,0,1279
5.9492335,4.033595,1,688
0.36409712,-2.2604344,13,382
6.4960647,1.928662,1,726
6.240231,8.076307,20,1479
0.15602684,1.4588029,15,937
3.4064698,0.0033511128,0,610
2.5073318,-0.07651958,0,1178
0.26973546,2.7429326,2,1246
4.164596,0.03513318,0,724
4.1062303,-1.0576059,0,928
-1.7246317,9.165505,19,781
0.192613,-2.3819928,13,1583
3.7604978,5.002668,59,789
2.1682608,5.35662,14,1113
2.6423886,-0.85135275,0,1316
5.1664915,2.6543918,17,1153
9.650038,1.522333,6,948
2.8791745,7.029875,4,692
2.2734542,5.5578885,14,693
-0.40068507,0.73311037,22,1403
-0.0938425,8.252015,16,947
5.049851,9.402561,6,1299
9.54551,-0.88825953,33,2185
8.10282,2.7329862,21,801
1.7819749,8.349146,28,916
-0.5331315,8.1734495,35,334
2.764138,-1.0741687,0,1309
-0.934709,2.3294094,2,867
6.573852,3.8747535,1,1096
7.408349,0.7818198,48,1292
2.1117446,5.376958,14,1214
0.70692337,6.308698,4,830
7.365223,2.9501212,41,1149
9.757724,5.837421,3,668
2.9390497,-0.65322685,0,1422
4.795837,-0.40124202,0,1404
-3.400466,-3.3090584,9,1079
4.1953926,0.43130806,0,1142
4.7216296,-1.6068171,0,798
0.9488411,8.914941,43,1722
-1.6809382,9.13535,19,982
-0.13704428,4.8983397,18,855
3.296634,-0.67684954,0,447
1.3123183,6.88026,4,1240
0.1857588,8.290517,16,720
4.1364985,0.1447719,0,962
-0.6851208,8.17267,35,1052
2.180042,6.900657,4,1072
4.630867,9.451343,6,379
9.604797,5.2736926,53,709
7.319373,2.8579092,41,1112
5.1070046,2.949797,26,1044
0.2524378,8.332409,16,818
4.3995137,-1.5076396,0,933
5.3899016,6.875303,21,1602
4.231657,0.438732,0,1402
-2.177619,-3.1537528,9,1108
7.337754,2.7641926,41,1061
4.126783,0.22098827,0,778
0.10084655,5.2199135,18,1748
0.88191414,2.4877124,2,632
2.6411088,2.8309953,2,840
4.2218533,0.42300114,0,690
-2.741809,-2.6169357,9,883
9.938964,6.741259,0,1722
-0.31291652,0.8867999,22,1765
-0.4855806,4.4422083,10,884
3.4787483,3.5383675,23,1426
0.30874607,2.7317166,2,1164
9.065789,4.237669,8,1168
6.5322785,4.069725,1,1001
9.809888,5.9054155,3,1038
2.3408728,2.7713156,2,1266
6.5321026,4.2621603,1,1258
-1.1086262,0.8213559,37,2419
4.042059,4.8324885,58,991
7.238074,2.8082476,41,1840
2.463475,2.8475902,2,1358
3.802938,2.5017664,2,1578
4.032292,4.263152,55,901
3.595736,3.3779047,23,1242
4.828021,-0.37665296,0,1337
-0.6528831,0.545647,22,591
8.557261,9.362162,0,1889
2.091444,4.392758,10,1538
1.9363587,6.831412,4,1323
3.6272604,3.413857,23,814
-0.05723571,2.4646342,2,1546
-0.40207934,9.819783,27,703
8.160835,4.1020494,8,1842
6.7461123,2.5203407,1,1165
5.753662,3.2117877,1,470
1.8803651,8.403445,28,783
3.986393,4.9348454,59,1217
4.831951,3.4335127,17,907
8.717081,-5.228221,10,1030
5.4427214,1.5276922,31,1158
0.7284582,-2.5003474,13,1236
-0.39619607,1.4730198,15,804
2.4194975,4.9112253,14,1547
9.476932,-0.95778227,33,492
5.464053,9.4546995,6,1567
8.912503,4.333638,8,1204
2.9375489,-1.1036701,0,646
5.5904794,7.3216915,21,827
3.8016298,-0.53353626,0,1068
7.200416,4.0892496,1,732
5.0647173,9.714126,6,1250
1.9678057,8.634622,28,1304
4.049743,-0.36962357,0,1343
-0.5286174,7.993103,35,675
6.521582,2.2810388,41,643
3.245124,3.1701992,39,1172
-1.8633903,9.51922,19,1259
2.4995022,-0.053602293,0,1585
0.14800866,8.204019,16,1366
-1.00662,2.3702736,2,861
2.5443676,-0.4799196,0,1220
-1.7327774,9.393172,19,1848
5.8769083,1.6575525,31,1143
4.274756,-0.9084758,0,1113
3.3354635,0.17489071,0,1029
2.049517,1.9271469,56,1205
2.1378288,6.8868246,4,1794
6.0824018,4.3672376,1,1836
-0.12903748,0.14210409,22,1376
4.8314896,3.0077407,17,1250
5.667974,6.8617015,21,1260
7.1742163,4.1765184,1,709
0.063108,5.156637,18,777
2.7945955,6.8650894,4,1467
1.7800766,8.387584,28,973
-0.33496228,9.482986,27,522
-2.585295,-3.1324048,9,691
1.793679,6.1440706,4,1168
-1.7777598,9.229224,19,1412
2.5440729,4.8721156,14,1134
5.4716067,6.700656,21,1020
2.0996969,5.431924,14,810
-2.7548046,-2.7731967,9,1796
0.23231566,-2.2870376,13,1264
4.2410607,-1.6923624,51,1727
9.597605,-0.834961,33,1020
2.1741672,5.3314285,14,1979
3.0659745,-0.45790184,0,2175
1.9042516,5.828461,14,1672
7.165728,5.72555,46,1094
4.6644416,9.455373,6,1002
1.8742539,0.67246026,18,1930
2.6337547,-1.4088988,0,858
1.6786801,6.7710466,4,957
-0.98452306,2.1637313,2,1733
1.3652413,6.8644032,4,1225
0.02306287,5.283274,18,883
-0.43030533,9.788759,27,846
-0.089808576,4.7474246,18,1219
2.447954,-1.630204,0,1196
5.7752,7.199373,21,1085
1.7454593,3.647457,2,1182
0.6846144,6.398436,4,1057
1.8151423,8.381559,28,1456
0.4354146,-2.3125494,13,1278
6.292248,-1.282878,20,1022
2.2403524,5.159428,14,1427
1.4219028,6.888925,4,1169
5.4154463,-1.8588856,0,621
3.9323072,-0.2980806,0,1231
4.35963,-0.25594062,0,2320
5.441706,9.060452,6,937
2.3309236,5.5353065,14,1519
5.713901,1.3698407,31,1307
0.9434876,8.921569,43,1054
0.71474975,6.531198,4,981
5.735684,1.074459,31,1301
1.8237952,8.430846,28,1094
0.8576169,6.6227016,4,856
5.640091,1.5459056,31,1499
6.9815364,4.3424416,1,1517
1.3554834,6.6488266,4,993
2.5645556,4.167454,39,1192
-0.64664,1.1215029,15,1444
9.483781,6.8268843,3,932
9.2457075,3.951865,8,922
2.9823115,-0.79851156,0,1193
1.9907669,3.6415794,24,1952
5.732485,-3.708713,36,1105
0.6612845,2.833232,2,1277
-4.659593,7.3567014,52,3990
8.876694,4.3084025,8,1537
-2.9041493,-2.91833,9,2272
9.613061,-0.87216467,33,1268
-3.3684626,-3.2373412,9,1229
5.3869987,6.7221375,21,2350
-0.1427834,9.787833,27,617
1.5446486,7.388283,4,887
4.1814713,-1.4971597,0,1913
8.783999,4.471342,8,1133
7.4540377,8.381629,13,1083
2.653357,6.262765,54,1245
0.11644706,8.266535,16,1002
7.4227176,2.452548,3,662
0.6942427,6.444773,4,1104
0.22293042,-2.4058435,13,1199
9.505655,6.7031775,3,1852
0.02937577,1.4572219,15,1531
-0.5921729,8.089017,35,1299
2.5129328,-0.12945972,0,1141
1.8416115,6.1113195,4,1881
1.545283,7.7769866,4,1002
4.4708066,-0.44827017,0,753
8.539058,1.7157688,11,1207
-0.22123764,0.31019998,22,950
0.945387,8.965783,43,1995
2.534941,2.6749752,2,1777
0.67221314,6.0360656,4,1142
6.6053505,4.350259,1,1328
8.834721,4.309939,8,1088
5.910628,4.1292715,1,1349
7.4892535,3.0058599,41,1607
-2.4621668,-3.0073895,9,1700
9.413339,1.1031535,32,1205
2.9005806,2.5170555,2,1134
6.4661827,-2.3041773,10,583
2.859521,3.8566108,39,1001
-0.052721433,0.053924043,22,2155
1.8657743,1.9023045,56,1460
1.7734269,6.1822624,4,945
6.185856,3.116036,1,735
3.4822962,0.039152723,0,726
5.4133353,-1.7859476,0,1836
-2.559249,-2.831843,9,1209
7.453199,0.8245292,48,2032
9.8381,6.130252,3,1128
3.4563951,3.589299,23,888
7.4309235,0.8080923,48,991
0.911092,-2.401514,13,734
2.5391095,4.871506,14,983
0.8400374,2.5725508,2,915
-4.644269,7.364369,52,1093
9.47905,6.940158,3,1004
1.8019775,6.0352182,2,1425
0.21217282,-2.2679362,13,1522
4.2294593,3.9478128,55,727
5.53571,3.429177,23,1029
4.2295017,-1.5065434,0,1281
-1.8887849,9.778689,19,973
4.322302,-1.6769285,0,1765
2.865067,4.0911946,39,568
-1.1055844,0.8007539,37,1175
2.1197479,2.9372573,2,1217
8.703983,4.3351154,8,993
6.5054574,-2.3565376,10,1074
0.18675676,1.5170475,15,1395
2.3399785,5.265295,14,1901
-1.1800679,2.4298813,2,1110
3.7759595,4.3023314,55,412
2.582767,4.8486323,14,256
0.04162152,1.2111652,15,1559
0.25250912,-2.2865136,13,1669
0.2397118,-2.2758038,13,409
1.0096244,8.836689,43,384
-0.030053535,1.4243575,15,1356
1.7446709,7.8627462,28,974
0.483323,-1.915804,18,1011
-1.9712063,9.798439,19,2089
-1.6577289,9.42973,19,906
2.474693,0.031810615,5,662
1.3195002,7.3232446,4,328
-0.3697865,9.822501,27,1769
2.7067096,4.846027,14,1079
-2.6676688,-3.6050746,9,994
2.2705722,5.4863224,14,1261
2.5264952,4.87571,14,796
-2.4121063,-3.541947,9,942
3.1269264,7.3438897,42,1198
0.72616494,6.6170273,4,964
4.648653,5.0377135,38,1134
9.514294,-2.5489156,16,961
3.7267425,4.4065003,55,914
-2.5633988,-3.2874026,9,919
-0.7919989,5.064151,13,1354
6.6082134,4.471913,1,1014
5.4277515,6.8067417,21,718
5.833838,-3.6584957,36,1352
3.195306,-1.6950696,0,715
3.1251228,7.340229,42,1130
4.8348703,9.291703,6,811
5.437362,6.8617325,21,1140
5.1729,9.809319,6,701
-0.7232649,6.6918836,6,675
0.4837675,0.97989184,15,826
5.481257,-1.6427741,23,1178
9.367133,6.378215,3,622
3.7011976,3.0173495,23,949
4.7533484,-1.5626005,0,1314
3.7926795,4.2721605,55,706
0.23488164,-2.6202717,13,1086
9.998532,6.06675,3,965
-2.980017,-3.8200173,9,637
-3.1439996,-3.3649566,9,1411
7.2386003,2.7759607,41,886
4.7086577,-1.9111736,50,1695
1.9252142,5.6567364,14,952
5.6026506,6.855383,21,1292
6.4259,2.3620243,1,1502
4.305421,9.252363,18,870
1.3460582,8.599001,20,972
2.3970678,7.622924,4,463
0.52489084,5.8888726,18,2016
5.72263,6.823896,21,868
-1.6412114,9.294734,19,978
-0.647149,1.4003716,37,1060
2.9166706,-0.6823899,0,1078
-0.79100055,2.096851,2,983
8.042687,1.9746999,11,2078
9.928749,6.5720263,0,1379
8.30684,-0.32248372,13,2187
9.931423,6.1370173,3,579
9.812709,6.057168,3,2577
9.857037,6.085377,3,1169
8.216182,2.7229116,57,2948
-0.6595683,4.067426,10,1458
8.329207,4.1596766,8,1739
9.926597,5.852406,3,1153
1.7418813,2.9486902,2,1243
-0.059552856,1.4412941,15,1007
0.02780943,9.465648,28,1437
5.197385,2.648389,17,534
7.5078325,4.2258897,1,1275
8.00196,2.071601,11,1461
5.1686296,9.650743,6,488
-0.3893638,9.792434,27,1298
7.3001857,9.596528,34,574
5.568103,1.230239,31,1023
-0.11525798,4.6167936,18,738
4.4322734,9.362947,6,1684
-4.626577,7.3715787,13,1752
3.4401422,-0.5837564,0,479
-0.13153136,4.5393233,18,571
5.232259,2.608034,17,871
3.4740427,0.016942,0,2259
-0.17625952,0.16552779,22,940
9.697425,9.496675,0,1232
5.2692823,9.994592,6,1037
9.703842,5.9943876,3,2355
-0.27278638,9.360844,27,1394
8.773968,4.355331,8,1843
9.558578,6.182462,3,3281
5.754531,6.6537604,21,1652
9.53026,6.4243126,3,1667
-1.9600146,9.53377,19,1406
6.7575026,4.619648,1,2045
5.273858,9.457204,6,1422
-0.3807632,1.4381913,15,1309
7.274287,2.7140644,41,1256
9.0006075,0.38230133,32,814
9.877068,5.9895906,3,2018
9.345272,6.5567136,3,935
5.1929374,5.3963776,26,1582
2.967462,-1.3077989,0,959
3.2813628,-0.70073247,0,4123
5.712949,5.67633,46,695
9.483411,-2.5682647,16,649
3.8910055,3.5696177,23,2781
6.188802,2.1811805,1,1483
2.2983916,4.774425,14,1200
3.388273,0.2685602,0,598
7.2545834,2.7924988,41,1245
6.6917057,-2.3522277,10,971
9.102531,-5.05376,10,518
0.20432623,-2.2738242,13,909
5.402783,5.880985,26,917
-0.7568799,2.3872483,2,1467
7.3319664,2.9287455,41,1011
9.284199,1.2837863,11,1474
9.993614,6.1256175,3,1802
7.292115,2.8145444,41,655
5.186206,2.6653717,17,612
7.9143744,4.054525,1,736
1.290673,6.89819,4,773
-0.086768724,4.732479,18,944
4.117753,0.16531464,0,681
5.7038016,2.5810347,23,632
-2.6821222,-2.7035668,9,806
-1.9520273,9.777826,19,710
7.7973475,-2.9879806,10,1607
